timestamp,predicted_latency_ms
2026-02-25 22:00:00,36.559390907666995
2026-02-25 22:05:00,36.65698269601989
2026-02-25 22:10:00,36.74501446237582
2026-02-25 22:15:00,36.823162925284095
2026-02-25 22:20:00,36.891138853241515
2026-02-25 22:25:00,36.948688731853885
2026-02-25 22:30:00,36.99559622390189
2026-02-25 22:35:00,37.03168341252705
2026-02-25 22:40:00,37.056811819730484
2026-02-25 22:45:00,37.07088319253753
2026-02-25 22:50:00,37.0738400516051
2026-02-25 22:55:00,37.065665998362746
2026-02-25 23:00:00,37.04638577841966
2026-02-25 23:05:00,37.01606510077607
2026-02-25 23:10:00,36.97481021364289
2026-02-25 23:15:00,36.92276723969891
2026-02-25 23:20:00,36.86012127511284
2026-02-25 23:25:00,36.787095257875656
2026-02-25 23:30:00,36.70394861381886
2026-02-25 23:35:00,36.61097568772301
2026-02-25 23:40:00,36.50850397188398
2026-02-25 23:45:00,36.396892141288085
2026-02-25 23:50:00,36.27652791196096
2026-02-25 23:55:00,36.14782573314814
2026-02-26 00:00:00,36.01122433054414
2026-02-26 00:05:00,35.86718411739983
2026-02-26 00:10:00,35.71618448896742
2026-02-26 00:15:00,35.55872101961725
2026-02-26 00:20:00,35.39530258076112
2026-02-26 00:25:00,35.22644839837043
2026-02-26 00:30:00,35.05268507009869
2026-02-26 00:35:00,34.874543561208085
2026-02-26 00:40:00,34.69255619966559
2026-02-26 00:45:00,34.50725368895906
2026-02-26 00:50:00,34.31916215953916
2026-02-26 00:55:00,34.12880027663071
2026-02-26 01:00:00,33.93667642534858
2026-02-26 01:05:00,33.74328598855493
2026-02-26 01:10:00,33.549108737199695
2026-02-26 01:15:00,33.354606347505744
2026-02-26 01:20:00,33.16022006443602
2026-02-26 01:25:00,32.96636852139992
2026-02-26 01:30:00,32.773445732455784
2026-02-26 01:35:00,32.58181926988016
2026-02-26 01:40:00,32.39182863549175
2026-02-26 01:45:00,32.20378383733121
2026-02-26 01:50:00,32.01796417905153
2026-02-26 01:55:00,31.83461726805492
2026-02-26 02:00:00,31.65395824867508
2026-02-26 02:05:00,31.47616926250336
2026-02-26 02:10:00,31.30139913864204
2026-02-26 02:15:00,31.129763313180607
2026-02-26 02:20:00,30.96134397751855
2026-02-26 02:25:00,30.79619045142505
2026-02-26 02:30:00,30.634319778125505
2026-02-26 02:35:00,30.475717533094606
2026-02-26 02:40:00,30.320338840989486
2026-02-26 02:45:00,30.168109589921503
2026-02-26 02:50:00,30.018927835968682
2026-02-26 02:55:00,29.87266538255568
2026-02-26 03:00:00,29.729169524338694
2026-02-26 03:05:00,29.58826494234929
2026-02-26 03:10:00,29.449755733738815
2026-02-26 03:15:00,29.313427562185147
2026-02-26 03:20:00,29.179049912093745
2026-02-26 03:25:00,29.046378429396526
2026-02-26 03:30:00,28.91515733242415
2026-02-26 03:35:00,28.78512187392502
2026-02-26 03:40:00,28.656000837716476
2026-02-26 03:45:00,28.527519049744374
2026-02-26 03:50:00,28.399399887964567
2026-02-26 03:55:00,28.27136777087489
2026-02-26 04:00:00,28.143150608547536
2026-02-26 04:05:00,28.014482198634898
2026-02-26 04:10:00,27.885104550067396
2026-02-26 04:15:00,27.754770118401424
2026-02-26 04:20:00,27.623243939358858
2026-02-26 04:25:00,27.490305643357758
2026-02-26 04:30:00,27.355751339090126
2026-02-26 04:35:00,27.219395354974218
2026-02-26 04:40:00,27.08107182408357
2026-02-26 04:45:00,26.940636106107952
2026-02-26 04:50:00,26.797966034653
2026-02-26 04:55:00,26.65296298453179
2026-02-26 05:00:00,26.505552752160433
2026-02-26 05:05:00,26.355686244459502
2026-02-26 05:10:00,26.203339973723345
2026-02-26 05:15:00,26.04851635584021
2026-02-26 05:20:00,25.891243812542818
2026-02-26 05:25:00,25.73157667859238
2026-02-26 05:30:00,25.569594916074266
2026-02-26 05:35:00,25.4054036411433
2026-02-26 05:40:00,25.239132467572432
2026-02-26 05:45:00,25.07093467279048
2026-02-26 05:50:00,24.900986198425315
2026-02-26 05:55:00,24.729484489290538
2026-02-26 06:00:00,24.556647184869735
