timestamp,expected_latency_ms,predicted_latency_ms,packet_loss_pct
2026-02-24 15:30:00,26.700314,25.634893,0.274750333633411
2026-02-24 15:35:00,24.995682,26.08271,0.3068209704996407
2026-02-24 15:40:00,23.732204,25.974705,0.2361962050315252
2026-02-24 15:45:00,28.083624,25.642082,0.2046398402295429
2026-02-24 15:50:00,25.854513,26.350515,0.2134549487036058
2026-02-24 15:55:00,25.559711,26.37658,0.210729080212804
2026-02-24 16:00:00,28.575071,26.338367,0.2730769142771645
2026-02-24 16:05:00,25.234158,26.989368,0.2581982209953833
2026-02-24 16:10:00,25.719967,26.722374,0.2826577068146714
2026-02-24 16:15:00,26.031515,26.638226,0.2820698620432159
2026-02-24 16:20:00,24.347813,26.61442,0.3049071186342003
2026-02-24 16:25:00,27.28534,26.27743,0.2515337129446686
2026-02-24 16:30:00,25.61557,26.530499,0.2389348771778664
2026-02-24 16:35:00,26.104578,26.39746,0.2813639543202023
2026-02-24 16:40:00,26.040714,26.374159,0.2740354999067553
2026-02-24 16:45:00,26.403809,26.324856,0.2900738810890456
2026-02-24 16:50:00,26.139294,26.345053,0.248845571203657
2026-02-24 16:55:00,28.149303,26.307835,0.3119536293463432
2026-02-24 17:00:00,27.628012,26.676529,0.2322067980755592
2026-02-24 17:05:00,28.137428,26.872799,0.2675935393467528
2026-02-24 17:10:00,32.220284,27.164124,0.340391435249008
2026-02-24 17:15:00,28.117077,28.512123,0.2408445665897568
2026-02-24 17:20:00,29.572208,28.51015,0.3411782471506754
2026-02-24 17:25:00,29.927444,28.925371,0.2326647847703599
2026-02-24 17:30:00,28.75991,29.357386,0.2268883882057522
2026-02-24 17:35:00,29.492771,29.407503,0.2331403734128437
2026-02-24 17:40:00,29.22232,29.641903,0.3077513829604356
2026-02-24 17:45:00,29.690498,29.746506,0.337447138072831
2026-02-24 17:50:00,28.50721,29.937435,0.3648905722828339
2026-02-24 17:55:00,28.821312,29.77025,0.3633988108845642
2026-02-24 18:00:00,29.846395,29.695108,0.3497231357589965
2026-02-24 18:05:00,26.620443,29.846382,0.2755388091926767
2026-02-24 18:10:00,32.66988,29.251812,0.277198079097751
2026-02-24 18:15:00,33.95264,30.110895,0.3525063982193627
2026-02-24 18:20:00,30.72008,31.269033,0.3830319926477754
2026-02-24 18:25:00,31.711689,31.311016,0.2746705456653828
2026-02-24 18:30:00,32.56663,31.57895,0.3812810799533393
2026-02-24 18:35:00,28.6238,32.027374,0.2385946580307267
2026-02-24 18:40:00,32.59911,31.317616,0.3444937855056786
2026-02-24 18:45:00,30.439713,31.782152,0.3241907970997807
2026-02-24 18:50:00,35.200768,31.573528,0.3215652977784064
2026-02-24 18:55:00,31.126564,32.705814,0.3340285932466731
2026-02-24 19:00:00,33.128704,32.44964,0.2960460450756382
2026-02-24 19:05:00,31.417734,32.77232,0.3563540073394997
2026-02-24 19:10:00,35.58965,32.545906,0.3408003772067678
2026-02-24 19:15:00,31.11644,33.544716,0.3819214767622146
2026-02-24 19:20:00,34.09811,33.019543,0.4131337153823614
2026-02-24 19:25:00,33.310642,33.440342,0.3489817939281174
2026-02-24 19:30:00,33.058186,33.530773,0.3081024783612877
2026-02-24 19:35:00,32.883427,33.515274,0.2953827058706509
2026-02-24 19:40:00,31.481066,33.443222,0.4246211678234418
2026-02-24 19:45:00,28.337133,33.009815,0.4204458305627214
2026-02-24 19:50:00,34.675846,31.979809,0.3912567673871596
2026-02-24 19:55:00,32.131756,32.68377,0.355530522583936
2026-02-24 20:00:00,35.061905,32.60429,0.3909969327611705
2026-02-24 20:05:00,33.779625,33.345116,0.4144574405860892
2026-02-24 20:10:00,35.32762,33.565697,0.3293543943683956
2026-02-24 20:15:00,34.753094,34.179756,0.3598724816891129
2026-02-24 20:20:00,29.299784,34.4695,0.3100829518431442
2026-02-24 20:25:00,34.632126,33.11678,0.3553496250432693
2026-02-24 20:30:00,33.0967,33.554695,0.4319049284548118
2026-02-24 20:35:00,35.752666,33.491234,0.4121632660638744
2026-02-24 20:40:00,34.865414,34.213295,0.3708801156790905
2026-02-24 20:45:00,34.970596,34.513752,0.2447451509003864
2026-02-24 20:50:00,33.564854,34.74586,0.337524900999313
2026-02-24 20:55:00,32.55525,34.46643,0.3726973422395132
2026-02-24 21:00:00,33.44664,33.968586,0.3593845485331549
2026-02-24 21:05:00,31.19542,33.86219,0.3715445900902328
2026-02-24 21:10:00,33.321125,33.210438,0.3819126735435925
2026-02-24 21:15:00,31.901863,33.276756,0.3478634868557049
2026-02-24 21:20:00,32.00972,32.970245,0.3723794927151748
2026-02-24 21:25:00,34.71153,32.77271,0.3667885685460932
2026-02-24 21:30:00,35.477695,33.32241,0.3426200290649131
2026-02-24 21:35:00,34.568695,34.004906,0.458055107411088
2026-02-24 21:40:00,33.82434,34.260147,0.3541898405794042
2026-02-24 21:45:00,33.10782,34.199062,0.2748061090733387
2026-02-24 21:50:00,34.221878,33.934513,0.4570617277416802
2026-02-24 21:55:00,33.402565,34.057793,0.3392555065432101
2026-02-24 22:00:00,34.729294,33.92531,0.4183106357848622
2026-02-24 22:05:00,32.281773,34.207626,0.3476051504672289
2026-02-24 22:10:00,36.089382,33.7271,0.4042460762554007
2026-02-24 22:15:00,33.95843,34.45135,0.3767985074821828
2026-02-24 22:20:00,35.583733,34.382072,0.4242695028432477
2026-02-24 22:25:00,36.470543,34.802246,0.3698801611013822
2026-02-24 22:30:00,35.53426,35.410023,0.3502023375325868
2026-02-24 22:35:00,36.346455,35.541737,0.3914050603910645
2026-02-24 22:40:00,31.482145,35.87242,0.3627269547858935
2026-02-24 22:45:00,34.161503,34.581554,0.293178654354453
2026-02-24 22:50:00,36.874947,34.457752,0.3529286594724589
2026-02-24 22:55:00,35.86219,35.208126,0.5090479630048163
2026-02-24 23:00:00,38.13211,35.48456,0.2979011733111368
2026-02-24 23:05:00,37.876823,36.44174,0.3905722605458905
2026-02-24 23:10:00,35.474777,37.07615,0.3686092985647221
2026-02-24 23:15:00,34.51965,36.602455,0.4619457409786484
2026-02-24 23:20:00,33.297665,35.90499,0.3290300827340034
2026-02-24 23:25:00,34.093597,35.08246,0.3832582912886328
2026-02-24 23:30:00,34.180393,34.775215,0.4092043865301013
2026-02-24 23:35:00,33.834316,34.607353,0.3698362871144424
2026-02-24 23:40:00,33.2466,34.405216,0.3428971190291897
2026-02-24 23:45:00,35.451912,34.108364,0.3759242634595602
2026-02-24 23:50:00,37.611515,34.510437,0.3624357143470574
2026-02-24 23:55:00,36.268322,35.515404,0.3617035235530212
2026-02-25 00:00:00,34.08481,35.850193,0.416987707224468
2026-02-25 00:05:00,36.304516,35.33013,0.3925416332865614
2026-02-25 00:10:00,35.11435,35.635525,0.3984967284039833
2026-02-25 00:15:00,34.396873,35.495438,0.3877442835146739
2026-02-25 00:20:00,34.228477,35.165924,0.4152451033264367
2026-02-25 00:25:00,33.998318,34.88939,0.4298678908835376
2026-02-25 00:30:00,35.3762,34.63799,0.3573564328511494
2026-02-25 00:35:00,34.43478,34.868572,0.4061739951054496
2026-02-25 00:40:00,32.88379,34.770184,0.3099662859850879
2026-02-25 00:45:00,32.723072,34.256084,0.2658620821637177
2026-02-25 00:50:00,34.482254,33.857235,0.4483511425716951
2026-02-25 00:55:00,34.60635,34.04682,0.3500340926890494
2026-02-25 01:00:00,33.2577,34.238647,0.3752283345928782
2026-02-25 01:05:00,31.775013,34.001896,0.3075242640973835
2026-02-25 01:10:00,35.732506,33.43915,0.3042010847237181
2026-02-25 01:15:00,35.275032,34.090096,0.3280429061486626
2026-02-25 01:20:00,30.03154,34.49163,0.3877314732026511
2026-02-25 01:25:00,35.585236,33.32562,0.3341948383806572
2026-02-25 01:30:00,32.847786,33.95083,0.3409300263144411
2026-02-25 01:35:00,33.418407,33.68849,0.3211027389631616
2026-02-25 01:40:00,34.92013,33.649734,0.4055958341808821
2026-02-25 01:45:00,35.68158,34.047874,0.3907140447512482
2026-02-25 01:50:00,34.46169,34.596107,0.3283042552806975
2026-02-25 01:55:00,33.048626,34.628933,0.3793035309752024
2026-02-25 02:00:00,30.17989,34.212715,0.3358773955423301
2026-02-25 02:05:00,28.951103,33.180515,0.3300862592043496
2026-02-25 02:10:00,33.76346,32.243702,0.3413708371663372
2026-02-25 02:15:00,34.424656,32.61689,0.3708549233503757
2026-02-25 02:20:00,30.628716,33.118378,0.300032524144975
2026-02-25 02:25:00,31.423246,32.537865,0.361032724353523
2026-02-25 02:30:00,30.800695,32.29743,0.4490425674834933
2026-02-25 02:35:00,30.61957,31.967632,0.3430697760679757
2026-02-25 02:40:00,33.30183,31.677248,0.3345992405607624
2026-02-25 02:45:00,31.705933,32.081596,0.3273417634309821
2026-02-25 02:50:00,30.803574,32.0199,0.3507618807854483
2026-02-25 02:55:00,35.56768,31.75566,0.2548637927977069
2026-02-25 03:00:00,28.466413,32.787376,0.4019478437537729
2026-02-25 03:05:00,31.689789,31.75859,0.3675979386841225
2026-02-25 03:10:00,28.826937,31.765848,0.2924661100482583
2026-02-25 03:15:00,30.192936,31.12237,0.3208940109938581
2026-02-25 03:20:00,30.562235,30.92627,0.2923799903491615
2026-02-25 03:25:00,31.592995,30.84441,0.3288946798749121
2026-02-25 03:30:00,29.559542,31.020275,0.3161414747803533
2026-02-25 03:35:00,29.224916,30.699686,0.3216048906676964
2026-02-25 03:40:00,29.218344,30.376606,0.2629627006987969
2026-02-25 03:45:00,27.699884,30.112011,0.2854745872162557
2026-02-25 03:50:00,30.452776,29.598322,0.3566106064859521
2026-02-25 03:55:00,29.697271,29.721493,0.2788994279373508
2026-02-25 04:00:00,29.799124,29.675077,0.1818339150135644
2026-02-25 04:05:00,28.780706,29.670422,0.2918740362676836
2026-02-25 04:10:00,28.409964,29.449333,0.4050218605568532
2026-02-25 04:15:00,30.574715,29.19657,0.3325487570242906
2026-02-25 04:20:00,30.151056,29.452955,0.2659003730730442
2026-02-25 04:25:00,30.656572,29.593664,0.2877417261915013
2026-02-25 04:30:00,28.721853,29.84507,0.3184395812224679
2026-02-25 04:35:00,30.224726,29.602015,0.2066379487503815
2026-02-25 04:40:00,27.054405,29.757776,0.2449672948983708
2026-02-25 04:45:00,27.256723,29.188128,0.299234568946973
2026-02-25 04:50:00,29.466223,28.793837,0.3508792422716529
2026-02-25 04:55:00,28.704779,28.891932,0.2571766055036838
2026-02-25 05:00:00,26.613714,28.825047,0.3452821861425961
2026-02-25 05:05:00,25.165546,28.364542,0.238644589190448
2026-02-25 05:10:00,26.434418,27.753828,0.1180673549691963
2026-02-25 05:15:00,25.454193,27.44025,0.3017177480654627
2026-02-25 05:20:00,29.387857,27.021955,0.2904006423394777
2026-02-25 05:25:00,27.5865,27.331877,0.2970540361956735
2026-02-25 05:30:00,24.831165,27.280886,0.2931461666940853
2026-02-25 05:35:00,24.196201,26.761915,0.2682645773352463
2026-02-25 05:40:00,24.489735,26.268688,0.2458582113232659
2026-02-25 05:45:00,24.703848,25.902885,0.2454536937172405
2026-02-25 05:50:00,25.212322,25.625648,0.2325580993169811
2026-02-25 05:55:00,27.233257,25.458202,0.2331627888242782
2026-02-25 06:00:00,23.539293,25.629372,0.1676017364858462
